"id","brgrId","lokationId","dato","vindretning","vindstyrke","precipitation","cloud","temp","tid","bem"
"371","1","27","2005-05-01",,"0",,,"0",,
"372","1","27","2002-05-20",,"0",,,"0",,
"373","1","27","2006-04-23",,"0",,,"0",,
"374","1","27","2004-04-30",,"0",,,"0",,
"375","1","27","2001-08-28",,"0",,,"0",,
"376","1","27","2003-01-10",,"0",,,"0",,
"377","1","27","1960-01-01",,"0",,,"0",,
"378","1","27","2001-11-03",,"0",,,"0",,
"379","1","27","2002-06-10",,"0",,,"0",,
"380","1","27","2001-05-06",,"0",,,"0",,
"381","1","27","2004-05-02",,"0",,,"0",,
"382","1","27","2002-05-27",,"0",,,"0",,
"383","1","28","2004-05-02",,"0",,,"0",,
"384","1","28","2005-05-01",,"0",,,"0",,
"385","1","28","2008-04-11",,"0",,,"0",,
"386","1","28","2003-03-28",,"0",,,"0",,
"387","1","28","2004-04-15",,"0",,,"0",,
"388","1","28","2008-03-09",,"0",,,"0",,
"389","1","28","2011-09-11",,"0",,,"0",,
"390","1","28","2004-04-23",,"0",,,"0",,
"391","1","28","2002-03-28",,"0",,,"0",,
"392","1","28","2002-02-18",,"0",,,"0",,
"393","1","28","2007-02-09",,"0",,,"0",,
"394","1","28","2004-02-17",,"0",,,"0",,
"395","1","28","2001-06-01",,"0",,,"0",,
"396","1","28","2003-05-17",,"0",,,"0",,
"397","1","28","2006-04-23",,"0",,,"0",,
"398","1","28","2003-06-25",,"0",,,"0",,
"399","1","28","2002-04-21",,"0",,,"0",,
"400","1","28","2002-04-14",,"0",,,"0",,
"401","1","28","2003-11-21",,"0",,,"0",,
"402","1","28","2001-05-14",,"0",,,"0",,
"403","1","28","2001-05-07",,"0",,,"0",,
"404","1","28","2001-08-13",,"0",,,"0",,
"405","1","28","2002-05-06",,"0",,,"0",,
"406","1","29","2001-10-19",,"0",,,"0",,
"407","1","29","2011-04-12",,"0",,,"0",,
"408","1","29","2011-08-26",,"0",,,"0",,
"409","1","29","1982-08-20",,"0",,,"0",,
"410","1","29","2004-10-07",,"0",,,"0",,
"411","1","30","2008-04-24",,"0",,,"0",,
"412","1","30","2002-05-31",,"0",,,"0",,
